dataset,sample_id,original_sample_id,split,split_rule
MixedDoc,mixeddoc_01031,0401_00631,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01032,0401_00636,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01033,0401_00646,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01034,0401_00655,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01035,0401_00664,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01036,0401_00676,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01037,0401_00690,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01038,0401_00701,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01039,0401_00711,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01040,0401_00715,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01041,0401_00746,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01042,0401_00765,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01043,0401_00776,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01044,0401_00804,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01045,0401_00811,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01046,0401_00829,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01047,0401_01336,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01048,0401_01348,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01049,0401_01354,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01050,0401_01356,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01051,0401_01363,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01052,0401_01383,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01053,0401_01384,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01054,0401_01387,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01055,0401_01394,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01056,0401_01396,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01057,0401_01397,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01058,0401_01406,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01059,0401_01427,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01060,0401_01428,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01061,0401_01453,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01062,0401_01474,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01063,0401_01476,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01064,0401_01484,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01065,0401_01486,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01066,0401_01488,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01067,0401_01498,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01068,0401_01535,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01069,0401_01537,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01070,0401_01618,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01071,0401_01654,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01072,0401_01881,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01073,0401_01885,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01074,0401_01888,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01075,0401_01900,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01076,0401_01901,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01077,0401_01932,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01078,0401_01972,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01079,0401_02055,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01080,0401_02070,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01081,0401_02072,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01082,0401_02105,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01083,0401_02126,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01084,0401_02295,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01085,0401_02336,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01086,0401_02676,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01087,0401_02688,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01088,0401_02690,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01089,0401_02717,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01090,0401_02752,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01091,0401_03081,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01092,0401_03086,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01093,0401_03097,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01094,0401_03114,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01095,0401_03116,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01096,0401_03187,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01097,0401_03520,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01098,0401_03547,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01099,0401_03559,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01100,0401_03572,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01101,0401_03577,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01102,0401_03592,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01103,0401_03608,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01104,0401_03613,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01105,0401_03618,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01106,0401_03619,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01107,0401_03638,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01108,0401_03644,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01109,0401_03649,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01110,0401_03682,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01111,0401_03725,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01112,0401_03794,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01113,0401_03833,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01114,0401_03885,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01115,0401_03888,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01116,0401_03929,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01117,0401_03999,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01118,0401_04047,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01119,0401_04094,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01120,0401_04147,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01121,0401_04150,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01122,0401_04183,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01123,0401_04221,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01124,0401_04255,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01125,0401_04258,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01126,0401_04266,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01127,0401_04268,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01128,0401_04286,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01129,0401_04300,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01130,0401_04307,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01131,0401_04322,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01132,0401_04329,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01133,0401_04335,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01134,0401_04338,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01135,0401_04351,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01136,0401_04358,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01137,0401_04361,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01138,0401_04362,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01139,0401_04373,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01140,0401_04391,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01141,0401_04417,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01142,0401_04428,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01143,0401_04457,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01144,0401_04460,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01145,0401_04471,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01146,0401_04475,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01147,0401_05129,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01148,0401_05144,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01149,0401_05170,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01150,0401_05171,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01151,0401_05231,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01152,0401_05240,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01153,0401_05277,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01154,0401_05303,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01155,0401_05304,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01156,0401_05324,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01157,0401_05327,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01158,0401_05330,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01159,0401_05470,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01160,0401_05752,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01161,0401_05762,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01162,0401_05867,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01163,0401_05906,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01164,0401_05927,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01165,0401_05945,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01166,0401_05948,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01167,0401_05955,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01168,0401_06015,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01169,0401_06045,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01170,0401_06064,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01171,0401_06067,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01172,0401_06097,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01173,0401_06098,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01174,0401_06118,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01175,0401_06122,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01176,0401_06127,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01177,0401_06279,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01178,0401_06318,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01179,0401_06362,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01180,0401_06723,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01181,0401_06731,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01182,0401_06744,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01183,0401_06795,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01184,0401_06798,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01185,0401_06843,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01186,0401_06873,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01187,0401_06879,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01188,0401_06904,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01189,0401_07323,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01190,0401_07350,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01191,0401_07354,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01192,0401_07401,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01193,0401_07471,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01194,0401_07521,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01195,0401_07526,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01196,0401_07542,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01197,0401_07545,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01198,0401_07591,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01199,0401_07620,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01200,0401_07661,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01201,0401_07914,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01202,0401_07922,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01203,0401_07940,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01204,0401_07941,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01205,0401_07942,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01206,0401_07943,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01207,0401_07975,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01208,0401_07976,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01209,0401_07979,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01210,0401_07987,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01211,0401_07991,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01212,0401_07999,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01213,0401_08000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01214,0401_08002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01215,0401_08169,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01216,0401_08170,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01217,0401_08172,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01218,0401_08176,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01219,0401_08177,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01220,0401_08197,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01221,0401_08203,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01222,0401_08205,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01223,0401_08247,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01224,0401_08252,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01225,0401_08253,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01226,0401_08256,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01227,0401_08263,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01228,0401_08266,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01229,0401_08267,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01230,0401_08275,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01231,0401_08278,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01232,0401_08279,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01233,0401_08280,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01234,0401_08288,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01235,0401_08441,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01236,0401_08445,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01237,0401_08447,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01238,0401_08448,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01239,0401_08451,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01240,0401_08455,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01241,0401_08456,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01242,0401_08465,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01243,0401_08469,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01244,0401_08523,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01245,0401_08524,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01246,0401_08525,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01247,0401_08527,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01248,0401_08529,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01249,0401_08530,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01250,0401_08540,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01251,0401_08541,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01252,0401_08545,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01253,0401_08550,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01254,0401_08551,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01255,0401_08682,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01256,0401_08684,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01257,0401_08686,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01258,0401_08703,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01259,0401_08708,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01260,0401_08709,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01261,0401_08710,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01262,0401_08712,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01263,0401_08714,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01264,0401_08716,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01265,0401_08764,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01266,0401_08769,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01267,0401_08779,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01268,0401_08780,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01269,0401_08781,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01270,0401_08784,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01271,0401_08918,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01272,0401_08929,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01273,0401_08933,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01274,0401_08934,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01275,0401_08938,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01276,0401_08943,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01277,0401_08982,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01278,0401_08983,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01279,0401_08984,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01280,0401_08986,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01281,0401_08995,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01282,0401_09001,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01283,0401_09133,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01284,0401_09138,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01285,0401_09141,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01286,0401_09142,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01287,0401_09149,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01288,0401_09150,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01289,0401_09151,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01290,0401_09152,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01291,0401_09153,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01292,0401_09157,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01293,0401_09173,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01294,0401_09184,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01295,0401_09232,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01296,0401_09241,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01297,0401_09244,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01298,0401_09252,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
